ID,e_city_id,s_city_id,NOMBORIGEN,EMP07_1,EMP07_2,EMP07_3,EMP07_4,EMP07_5,EMP07_6,EMP07_7,EMP07_8,EMP07_9,EMP07_10,TOTAL_PERSONAS,s_lon,s_lat,e_lon,e_lat,Region_origen,Region_destino,Flujo_Migratorio
162119,221002,100401,100401. Dpto. Huanuco   Prov. Huacaybamba   Dist. Huacaybamba,-,-,-,-,-,-,-,-,3,-,3,-76.83910979,-8.95861339,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162122,221002,100102,100102. Dpto. Huanuco   Prov. Huanuco   Dist. Amarilis,-,1,-,1,2,9,-,1,7,1,22,-76.18822047,-9.95023143,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162124,221002,100206,100206. Dpto. Huanuco   Prov. Ambo   Dist. San Francisco,-,-,-,-,-,-,-,-,1,-,1,-76.28733206,-10.33238859,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162127,221002,101106,101106. Dpto. Huanuco   Prov. Yarowilca   Dist. Obas,-,-,-,-,-,-,-,-,1,-,1,-76.6813199,-9.82692867,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162129,221002,100204,100204. Dpto. Huanuco   Prov. Ambo   Dist. Conchamarca,-,-,-,-,-,3,-,-,-,-,3,-76.2337148,-10.06587425,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162130,221002,120401,120401. Dpto. Junin   Prov. Jauja   Dist. Jauja,-,1,-,-,1,-,-,-,-,-,2,-75.49113779,-11.77408558,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162131,221002,190101,190101. Dpto. Pasco   Prov. Pasco   Dist. Chaupimarca,-,-,-,-,-,-,-,1,-,-,1,-76.24658873,-10.70116949,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162132,221002,20701,20701. Dpto. Ancash   Prov. Carlos Fermin Fitzcarrald   Dist. San Luis,-,-,-,-,-,1,-,-,-,-,1,-77.29096168,-9.09716331,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162134,221002,50101,50101. Dpto. Ayacucho   Prov. Huamanga   Dist. Ayacucho,-,-,-,-,-,1,-,-,-,-,1,-74.25197809,-13.13475583,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162136,221002,130801,130801. Dpto. La Libertad   Prov. Pataz   Dist. Tayabamba,-,-,-,-,-,1,-,-,-,-,1,-77.25635447,-8.31424349,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162137,221002,120403,120403. Dpto. Junin   Prov. Jauja   Dist. Apata,-,-,-,-,1,2,-,-,-,-,3,-75.27252314,-11.6806678,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162142,221002,190107,190107. Dpto. Pasco   Prov. Pasco   Dist. Paucartambo,-,-,-,-,-,1,-,-,-,-,1,-75.77335644,-10.75889481,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162143,221002,200308,200308. Dpto. Piura   Prov. Huancabamba   Dist. Sondorillo,-,-,-,-,-,-,-,-,1,-,1,-79.46006159,-5.39788218,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162144,221002,40406,40406. Dpto. Arequipa   Prov. Castilla   Dist. Choco,-,-,-,-,-,-,-,-,1,-,1,-72.06874652,-15.41413817,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162145,221002,80102,80102. Dpto. Cusco   Prov. Cusco   Dist. Ccorca,-,-,-,-,-,1,-,-,1,-,2,-72.08710661,-13.589565,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162147,221002,100509,100509. Dpto. Huanuco   Prov. Huamalies   Dist. PuÃ±os,-,-,-,-,-,1,-,-,-,-,1,-76.89687172,-9.50306611,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162149,221002,100803,100803. Dpto. Huanuco   Prov. Pachitea   Dist. Molino,-,-,-,-,-,5,-,-,8,-,13,-76.05807728,-9.99639138,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162151,221002,100202,100202. Dpto. Huanuco   Prov. Ambo   Dist. Cayna,-,-,-,-,-,-,-,-,1,-,1,-76.37060247,-10.21521223,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162156,221002,131008,131008. Dpto. La Libertad   Prov. Santiago de Chuco   Dist. Sitabamba,-,-,-,-,-,1,-,-,-,-,1,-77.8004474,-8.02628239,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162162,221002,60417,60417. Dpto. Cajamarca   Prov. Chota   Dist. Tacabamba,-,-,-,-,-,5,-,2,7,-,14,-78.55611135,-6.39870169,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162163,221002,20201,20201. Dpto. Ancash   Prov. Aija   Dist. Aija,-,-,-,-,1,-,-,-,-,-,1,-77.56762946,-9.80042157,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162164,221002,100205,100205. Dpto. Huanuco   Prov. Ambo   Dist. Huacar,-,-,-,-,-,2,-,-,9,-,11,-76.26960402,-10.19530348,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162168,221002,100323,100323. Dpto. Huanuco   Prov. Dos de Mayo   Dist. Yanas,-,-,-,-,-,-,-,-,3,-,3,-76.73153508,-9.71465998,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162171,221002,120114,120114. Dpto. Junin   Prov. Huancayo   Dist. El Tambo,-,-,-,-,1,-,-,1,-,-,2,-75.16108881,-11.97195525,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162173,221002,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,-,1,-,-,1,1,-,1,-,4,-78.56108812,-7.07751247,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162174,221002,100804,100804. Dpto. Huanuco   Prov. Pachitea   Dist. Umari,-,-,-,-,-,1,-,-,-,-,1,-76.0279012,-9.86814788,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162180,221002,120810,120810. Dpto. Junin   Prov. Yauli   Dist. Yauli,-,-,-,-,-,-,-,-,1,-,1,-76.09813864,-11.70962174,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162183,221002,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,-,-,-,-,-,-,-,-,1,1,-77.85649173,-6.24773573,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162184,221002,50401,50401. Dpto. Ayacucho   Prov. Huanta   Dist. Huanta,-,-,-,-,-,-,-,-,1,-,1,-74.2114593,-12.9120375,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162185,221002,120107,120107. Dpto. Junin   Prov. Huancayo   Dist. Chilca,-,1,-,-,-,3,-,-,1,1,6,-75.18315482,-12.07905105,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162188,221002,40101,40101. Dpto. Arequipa   Prov. Arequipa   Dist. Arequipa,-,-,1,-,-,-,-,-,-,-,1,-71.53845959,-16.40665825,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162190,221002,100701,100701. Dpto. Huanuco   Prov. MaraÃ±on   Dist. Huacrachuco,-,-,-,-,-,-,-,-,2,-,2,-77.17305257,-8.60482186,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162191,221002,100511,100511. Dpto. Huanuco   Prov. Huamalies   Dist. Tantamayo,-,-,-,-,-,1,-,-,-,-,1,-76.66994911,-9.37563012,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162193,221002,61309,61309. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Sexi,-,-,-,-,-,-,-,-,1,-,1,-79.03617954,-6.58548514,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162194,221002,100508,100508. Dpto. Huanuco   Prov. Huamalies   Dist. Punchao,-,-,-,-,-,1,-,-,1,-,2,-76.83590433,-9.44141266,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162198,221002,20203,20203. Dpto. Ancash   Prov. Aija   Dist. Huacllan,-,1,-,-,-,-,-,-,-,-,1,-77.67874426,-9.78608413,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162200,221002,130804,130804. Dpto. La Libertad   Prov. Pataz   Dist. Huancaspata,-,-,-,-,-,-,-,-,3,-,3,-77.26818872,-8.43914765,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162201,221002,120701,120701. Dpto. Junin   Prov. Tarma   Dist. Tarma,-,1,-,-,-,1,-,-,-,-,2,-75.75876931,-11.45555677,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162205,221002,60413,60413. Dpto. Cajamarca   Prov. Chota   Dist. Paccha,-,-,-,-,-,1,1,-,-,-,2,-78.39795277,-6.5339377,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162207,221002,30212,30212. Dpto. Apurimac   Prov. Andahuaylas   Dist. San Antonio de Cachi,-,-,-,-,-,1,-,-,-,-,1,-73.65758294,-13.78948118,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162208,221002,100103,100103. Dpto. Huanuco   Prov. Huanuco   Dist. Chinchao,-,-,-,-,1,23,-,-,7,-,31,-76.11071466,-9.61537834,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162209,221002,90705,90705. Dpto. Huancavelica   Prov. Tayacaja   Dist. Colcabamba,-,-,-,-,-,1,-,-,-,-,1,-74.70044589,-12.38509632,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162211,221002,150719,150719. Dpto. Lima   Prov. Huarochiri   Dist. San Juan de Iris,-,-,-,-,-,-,-,-,1,-,1,-76.46909068,-11.7189686,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162212,221002,130907,130907. Dpto. La Libertad   Prov. Sanchez CarriÃ³n   Dist. Sarin,-,-,-,-,-,-,-,-,1,-,1,-77.88009275,-7.93982714,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162213,221002,100107,100107. Dpto. Huanuco   Prov. Huanuco   Dist. San Francisco de Cayran,-,-,-,-,-,3,-,-,1,-,4,-76.33053601,-9.99675569,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162218,221002,50601,50601. Dpto. Ayacucho   Prov. Lucanas   Dist. Puquio,-,-,-,-,-,-,-,-,1,-,1,-74.01628198,-14.67630189,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162219,221002,61005,61005. Dpto. Cajamarca   Prov. San Marcos   Dist. Ichocan,-,-,-,-,-,-,-,1,-,-,1,-78.0597916,-7.40608245,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162220,221002,100321,100321. Dpto. Huanuco   Prov. Dos de Mayo   Dist. Shunqui,-,-,-,-,-,1,-,-,-,-,1,-76.80977343,-9.75051626,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162222,221002,100301,100301. Dpto. Huanuco   Prov. Dos de Mayo   Dist. La UniÃ³n,-,-,-,-,-,4,-,-,7,-,11,-76.79469531,-9.90789155,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162224,221002,190201,190201. Dpto. Pasco   Prov. Daniel Alcides CarriÃ³n   Dist. Yanahuanca,-,-,-,-,-,1,-,-,-,-,1,-76.57244654,-10.56290518,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162227,221002,101107,101107. Dpto. Huanuco   Prov. Yarowilca   Dist. Pampamarca,-,-,-,-,-,-,-,-,1,-,1,-76.70775399,-9.76588509,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162228,221002,150732,150732. Dpto. Lima   Prov. Huarochiri   Dist. Surco,-,-,1,-,-,-,1,-,-,-,2,-76.44535866,-11.8771124,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162229,221002,130812,130812. Dpto. La Libertad   Prov. Pataz   Dist. Taurija,-,1,-,-,-,-,-,-,-,-,1,-77.43316514,-8.27946095,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162230,221002,101103,101103. Dpto. Huanuco   Prov. Yarowilca   Dist. Chacabamba,-,-,-,-,-,-,-,-,3,-,3,-76.63213699,-9.90056872,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162231,221002,60411,60411. Dpto. Cajamarca   Prov. Chota   Dist. Llama,-,-,-,-,-,-,-,-,3,-,3,-79.17290482,-6.53902353,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162233,221002,101104,101104. Dpto. Huanuco   Prov. Yarowilca   Dist. Aparicio Pomares,-,-,-,-,1,5,-,-,7,-,13,-76.57687128,-9.71624219,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162235,221002,100703,100703. Dpto. Huanuco   Prov. MaraÃ±on   Dist. San Buenaventura,-,-,-,-,-,3,-,-,-,-,3,-77.14803322,-8.76878664,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162236,221002,100501,100501. Dpto. Huanuco   Prov. Huamalies   Dist. Llata,-,-,-,-,-,-,-,-,1,-,1,-76.90326994,-9.61397569,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162237,221002,100109,100109. Dpto. Huanuco   Prov. Huanuco   Dist. Santa Maria Del Valle,-,-,-,-,-,4,-,-,2,-,6,-76.31265765,-9.79339114,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162238,221002,100201,100201. Dpto. Huanuco   Prov. Ambo   Dist. Ambo,-,-,1,-,1,4,-,1,9,-,16,-76.14117728,-10.15013864,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162244,221002,21004,21004. Dpto. Ancash   Prov. Huari   Dist. Chavin de Huantar,-,-,-,-,-,-,1,-,-,-,1,-77.2117246,-9.65543194,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162245,221002,190113,190113. Dpto. Pasco   Prov. Pasco   Dist. Yanacancha,-,-,-,-,-,-,-,-,1,-,1,-76.1942788,-10.6434321,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162246,221002,100504,100504. Dpto. Huanuco   Prov. Huamalies   Dist. Jacas Grande,-,-,-,-,-,1,-,-,1,-,2,-76.6684104,-9.51519575,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162252,221002,100702,100702. Dpto. Huanuco   Prov. MaraÃ±on   Dist. Cholon,-,-,-,-,-,4,-,-,3,-,7,-76.74095949,-8.65807559,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162254,221002,100802,100802. Dpto. Huanuco   Prov. Pachitea   Dist. Chaglla,-,-,-,-,-,1,-,-,-,-,1,-75.79753852,-9.73697142,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162259,221002,120501,120501. Dpto. Junin   Prov. Junin   Dist. Junin,-,-,-,-,-,-,-,-,-,1,1,-76.01192356,-11.18881438,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162262,221002,60202,60202. Dpto. Cajamarca   Prov. Cajabamba   Dist. Cachachi,-,-,-,-,-,1,-,-,1,-,2,-78.25332881,-7.56770062,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162263,221002,100404,100404. Dpto. Huanuco   Prov. Huacaybamba   Dist. Pinra,-,-,-,-,-,1,-,-,-,-,1,-77.00077249,-8.91437358,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162265,221002,100801,100801. Dpto. Huanuco   Prov. Pachitea   Dist. Panao,-,-,-,-,-,11,-,-,6,-,17,-75.89673527,-10.14836804,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162266,221002,60112,60112. Dpto. Cajamarca   Prov. Cajamarca   Dist. San Juan,-,-,-,-,-,1,-,-,-,-,1,-78.48197855,-7.27390964,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162273,221002,90709,90709. Dpto. Huancavelica   Prov. Tayacaja   Dist. Huaribamba,-,-,-,-,-,-,-,-,1,-,1,-74.90891546,-12.26208994,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162280,221002,90701,90701. Dpto. Huancavelica   Prov. Tayacaja   Dist. Pampas,-,-,-,-,1,-,-,-,-,-,1,-74.85170101,-12.45134024,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162282,221002,100207,100207. Dpto. Huanuco   Prov. Ambo   Dist. San Rafael,-,-,-,-,-,-,-,-,3,-,3,-76.12633641,-10.32893562,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162291,221002,120418,120418. Dpto. Junin   Prov. Jauja   Dist. Molinos,-,-,-,-,-,1,-,-,1,-,2,-75.33927302,-11.59421674,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162293,221002,20101,20101. Dpto. Ancash   Prov. Huaraz   Dist. Huaraz,-,-,-,-,-,1,-,-,-,-,1,-77.47153668,-9.5704162,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162295,221002,30218,30218. Dpto. Apurimac   Prov. Andahuaylas   Dist. Turpo,-,-,-,-,-,1,-,-,-,-,1,-73.47220652,-13.79059514,-76.21234753,-8.5264574,SIERRA,SELVA,SIERRA-SELVA
162299,221003,100205,100205. Dpto. Huanuco   Prov. Ambo   Dist. Huacar,-,-,-,-,-,1,-,-,2,-,3,-76.26960402,-10.19530348,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162301,221003,10504,10504. Dpto. Amazonas   Prov. Luya   Dist. Colcamar,-,-,-,-,-,1,-,-,-,-,1,-78.01063484,-6.31002679,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162303,221003,100313,100313. Dpto. Huanuco   Prov. Dos de Mayo   Dist. Pachas,-,-,-,-,-,2,-,-,-,-,2,-76.83074094,-9.69197499,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162304,221003,130805,130805. Dpto. La Libertad   Prov. Pataz   Dist. Huaylillas,-,-,-,-,-,2,-,-,1,-,3,-77.29369955,-8.19040304,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162305,221003,130802,130802. Dpto. La Libertad   Prov. Pataz   Dist. Buldibuyo,-,-,-,-,-,2,-,-,4,-,6,-77.38275684,-8.12441918,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162306,221003,190107,190107. Dpto. Pasco   Prov. Pasco   Dist. Paucartambo,-,-,-,-,-,-,-,-,-,1,1,-75.77335644,-10.75889481,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162313,221003,60417,60417. Dpto. Cajamarca   Prov. Chota   Dist. Tacabamba,-,-,-,-,-,-,-,-,2,-,2,-78.55611135,-6.39870169,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162317,221003,30708,30708. Dpto. Apurimac   Prov. Grau   Dist. Progreso,-,-,1,-,-,-,-,-,1,-,2,-72.44701503,-14.0986839,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162318,221003,101005,101005. Dpto. Huanuco   Prov. Lauricocha   Dist. Rondos,-,-,-,-,-,-,-,-,4,-,4,-76.72043538,-9.96848729,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162320,221003,10505,10505. Dpto. Amazonas   Prov. Luya   Dist. Conila,-,-,-,-,-,1,-,-,-,-,1,-78.19119173,-6.12653871,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162321,221003,120401,120401. Dpto. Junin   Prov. Jauja   Dist. Jauja,-,-,-,-,-,-,-,-,3,-,3,-75.49113779,-11.77408558,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162325,221003,130806,130806. Dpto. La Libertad   Prov. Pataz   Dist. Huayo,-,-,-,-,-,2,-,-,1,-,3,-77.59222712,-8.03494125,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162326,221003,130809,130809. Dpto. La Libertad   Prov. Pataz   Dist. Pataz,-,-,-,-,1,5,-,-,1,-,7,-77.58954614,-7.73245138,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162328,221003,100202,100202. Dpto. Huanuco   Prov. Ambo   Dist. Cayna,-,-,-,-,-,1,-,-,-,-,1,-76.37060247,-10.21521223,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162330,221003,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,-,-,-,-,2,-,-,-,-,2,-78.56108812,-7.07751247,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162331,221003,100801,100801. Dpto. Huanuco   Prov. Pachitea   Dist. Panao,-,-,1,-,-,-,-,-,-,-,1,-75.89673527,-10.14836804,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162332,221003,100701,100701. Dpto. Huanuco   Prov. MaraÃ±on   Dist. Huacrachuco,-,-,-,-,-,1,-,-,2,-,3,-77.17305257,-8.60482186,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162334,221003,61301,61301. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Santa Cruz,-,-,-,-,-,2,-,-,-,-,2,-78.94153962,-6.62735536,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162335,221003,200308,200308. Dpto. Piura   Prov. Huancabamba   Dist. Sondorillo,-,-,-,-,-,2,-,-,-,-,2,-79.46006159,-5.39788218,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162341,221003,100102,100102. Dpto. Huanuco   Prov. Huanuco   Dist. Amarilis,-,1,-,-,-,1,-,-,2,-,4,-76.18822047,-9.95023143,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162344,221003,120214,120214. Dpto. Junin   Prov. Concepcion   Dist. San Jose de Quero,-,-,-,-,-,-,-,-,1,-,1,-75.57268139,-12.07625589,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162345,221003,60304,60304. Dpto. Cajamarca   Prov. Celendin   Dist. Huasmin,-,-,-,-,-,1,-,-,-,-,1,-78.3256329,-6.82828187,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162347,221003,100804,100804. Dpto. Huanuco   Prov. Pachitea   Dist. Umari,-,-,-,-,-,2,-,-,-,-,2,-76.0279012,-9.86814788,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162349,221003,100802,100802. Dpto. Huanuco   Prov. Pachitea   Dist. Chaglla,-,-,-,-,1,-,-,-,-,-,1,-75.79753852,-9.73697142,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162351,221003,60307,60307. Dpto. Cajamarca   Prov. Celendin   Dist. Miguel Iglesias,-,-,-,-,-,-,-,-,1,-,1,-78.26540049,-6.65100563,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162355,221003,10522,10522. Dpto. Amazonas   Prov. Luya   Dist. Tingo,-,-,-,-,1,-,-,-,-,-,1,-77.94352619,-6.38686437,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162357,221003,120701,120701. Dpto. Junin   Prov. Tarma   Dist. Tarma,-,1,-,-,-,-,-,-,-,-,1,-75.75876931,-11.45555677,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162360,221003,90705,90705. Dpto. Huancavelica   Prov. Tayacaja   Dist. Colcabamba,-,-,-,-,-,1,-,-,2,-,3,-74.70044589,-12.38509632,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162361,221003,21510,21510. Dpto. Ancash   Prov. Pallasca   Dist. Santa Rosa,-,-,-,-,-,1,-,-,-,-,1,-78.13844371,-8.56845677,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162364,221003,61311,61311. Dpto. Cajamarca   Prov. Santa Cruz   Dist. Yauyucan,-,-,-,-,-,3,-,-,1,-,4,-78.84931128,-6.68287505,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162367,221003,130908,130908. Dpto. La Libertad   Prov. Sanchez CarriÃ³n   Dist. Sartimbamba,-,-,-,-,-,1,-,-,2,-,3,-77.76614789,-7.61268112,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162369,221003,200206,200206. Dpto. Piura   Prov. Ayabaca   Dist. Pacaipampa,-,-,-,-,-,5,-,-,2,-,7,-79.64887243,-4.94646608,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162373,221003,130803,130803. Dpto. La Libertad   Prov. Pataz   Dist. Chillia,-,-,-,-,-,13,-,-,9,-,22,-77.52089766,-8.16082663,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162376,221003,200304,200304. Dpto. Piura   Prov. Huancabamba   Dist. Huarmaca,-,-,-,-,-,3,-,-,1,-,4,-79.56099334,-5.69472861,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162379,221003,120114,120114. Dpto. Junin   Prov. Huancayo   Dist. El Tambo,-,-,1,-,-,-,-,-,1,-,2,-75.16108881,-11.97195525,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162381,221003,131008,131008. Dpto. La Libertad   Prov. Santiago de Chuco   Dist. Sitabamba,-,-,-,-,-,3,-,-,-,-,3,-77.8004474,-8.02628239,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162383,221003,120107,120107. Dpto. Junin   Prov. Huancayo   Dist. Chilca,-,1,-,-,-,-,-,-,-,-,1,-75.18315482,-12.07905105,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162384,221003,130813,130813. Dpto. La Libertad   Prov. Pataz   Dist. Urpay,-,-,-,-,-,4,-,-,1,-,5,-77.37554731,-8.32817788,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162386,221003,60419,60419. Dpto. Cajamarca   Prov. Chota   Dist. Chalamarca,-,-,-,-,-,2,-,-,-,-,2,-78.49514078,-6.51763624,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162394,221003,100504,100504. Dpto. Huanuco   Prov. Huamalies   Dist. Jacas Grande,-,-,-,-,-,1,-,-,-,-,1,-76.6684104,-9.51519575,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162396,221003,120101,120101. Dpto. Junin   Prov. Huancayo   Dist. Huancayo,-,-,1,-,-,4,-,1,2,1,9,-75.07127978,-11.99332312,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162399,221003,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,1,-,-,-,-,-,-,1,-,2,-78.1176114,-6.77519803,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162405,221003,101101,101101. Dpto. Huanuco   Prov. Yarowilca   Dist. Chavinillo,-,-,-,-,-,1,-,-,-,-,1,-76.55128789,-9.80806948,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
162407,221003,90103,90103. Dpto. Huancavelica   Prov. Huancavelica   Dist. Acoria,-,-,-,-,-,-,-,-,1,-,1,-74.82352823,-12.59957656,-76.79896408,-8.01563368,SIERRA,SELVA,SIERRA-SELVA
